second,track_angle,altitude,groundspeed,on_taxiway
7514.0,272.45280742645303,-28.0,7.64453125,1.0
7515.0,272.149319168181,-27.546875,7.0,1.0
7516.0,272.10125541687,-24.453125,7.0,1.0
7517.0,271.797767158598,-27.09375,7.0,1.0
7518.0,271.446215149016,-20.453125,7.0,1.0
7519.0,271.398151397705,-24.0,7.0,1.0
7520.0,271.398151397705,-24.453125,7.0,1.0
7521.0,271.701639655978,-28.0,7.0,1.0
7522.0,271.749703407288,-27.546875,7.0,1.0
7523.0,271.749703407288,-24.0,7.0,1.0
7524.0,271.749703407288,-24.0,7.0,1.0
7525.0,271.749703407288,-23.546875,7.0,1.0
7526.0,271.446215149016,-19.09375,7.0,1.0
7527.0,271.398151397705,-13.359375,7.0,1.0
7528.0,271.701639655978,-23.546875,7.0,1.0
7529.0,272.05319166556,-19.546875,7.0,1.0
7530.0,272.10125541687,-16.453125,7.0,1.0
7531.0,272.40474367514304,-19.546875,7.0,1.0
7532.0,272.45280742645303,-16.453125,7.0,1.0
7533.0,272.756295684726,-20.453125,7.0,1.0
7534.0,272.804359436035,-24.453125,7.0,1.0
7535.0,273.107847694308,-27.546875,7.0,1.0
7536.0,273.15591144561796,-23.546875,7.0,1.0
7537.0,272.852423187346,-20.0,6.64453125,1.0
7538.0,272.500871177763,-19.546875,6.0,1.0
7539.0,272.45280742645303,-15.546875,6.35546875,1.0
7540.0,272.149319168181,-13.8125,7.0,1.0
7541.0,272.10125541687,-27.546875,7.0,1.0
7542.0,271.797767158598,-24.0,7.0,1.0
7543.0,271.749703407288,-24.0,7.0,1.0
7544.0,271.446215149016,-23.09375,7.0,1.0
7545.0,271.701639655978,-16.90625,7.0,1.0
7546.0,271.749703407288,-23.546875,7.0,1.0
7547.0,271.749703407288,-18.640625,7.35546875,1.0
7548.0,272.05319166556,-8.453125,8.0,1.0
7549.0,272.40474367514304,-12.453125,8.0,1.0
7550.0,272.756295684726,-15.546875,8.0,1.0
7551.0,273.41133595258,-12.0,8.0,1.0
7552.0,274.417928230017,-13.359375,8.0,1.0
7553.0,276.990025550127,-24.90625,8.35546875,1.0
7554.0,280.10592988506,-32.0,9.0,1.0
7555.0,283.876874487847,-31.546875,9.0,1.0
7556.0,287.74394659325503,-28.453125,9.0,1.0
7557.0,291.914506956935,-31.09375,9.35546875,1.0
7558.0,296.43661933019797,-24.90625,10.0,1.0
7559.0,301.00679545477,-32.0,10.0,1.0
7560.0,305.88045983761504,-32.453125,10.0,1.0
7561.0,311.105676230043,-36.453125,10.0,1.0
7562.0,316.075468115509,-39.546875,10.0,1.0
7563.0,320.69370799139097,-35.09375,10.35546875,1.0
7564.0,325.567372374237,-28.453125,11.0,1.0
7565.0,330.48910050839197,-32.453125,11.0,1.0
7566.0,335.410828642547,-36.453125,11.0,1.0
7567.0,340.63604503497504,-40.0,11.0,1.0
7568.0,345.60583692043997,-40.0,11.35546875,1.0
7569.0,349.920588538051,-40.0,12.0,1.0
7570.0,353.22874787822406,-39.09375,12.0,1.0
7571.0,355.78573944792197,-32.453125,12.0,1.0
7572.0,357.639626998454,-36.0,12.0,1.0
7573.0,358.48692227155,-36.453125,12.0,1.0
7574.0,359.493514548987,-40.453125,12.0,1.0
7575.0,0.253955848515034,-42.1875,12.0,1.0
7576.0,0.958528526127338,-28.453125,12.0,1.0
7577.0,1.0546560287475601,-32.0,12.0,1.0
7578.0,0.751167770475149,-32.453125,12.0,1.0
7579.0,1.00659227743745,-36.453125,11.64453125,1.0
7580.0,1.35814428701997,-39.546875,11.0,1.0
7581.0,1.4062080383300801,-36.453125,10.64453125,1.0
7582.0,1.70969629660249,-39.546875,9.64453125,1.0
7583.0,1.7577600479126,-36.90625,8.64453125,1.0
7584.0,1.7577600479126,-43.09375,7.64453125,1.0
7585.0,2.66822482272983,-36.0,6.64453125,1.0
7586.0,4.63334562629461,-36.0,6.0,1.0
7587.0,7.653122458606959,-36.453125,6.0,1.0
7588.0,12.334531836211697,-40.453125,6.0,1.0
7589.0,16.9527717120945,-43.546875,6.0,1.0
7590.0,21.826436094939698,-39.09375,5.64453125,1.0
7591.0,26.4446759708226,-32.453125,5.0,1.0
7592.0,31.0148520953953,-36.453125,5.0,1.0
7593.0,35.28153996169571,-39.546875,5.0,1.0
7594.0,39.1966758184135,-36.453125,5.0,1.0
7595.0,43.3672361820936,-39.546875,5.0,1.0
7596.0,47.585860297083904,-35.09375,5.0,1.0
7597.0,51.5009961538017,-28.90625,5.0,1.0
7598.0,55.368068259209394,-36.0,5.0,1.0
7599.0,59.2351403646171,-36.90625,5.0,1.0
7600.0,62.79872421175239,-43.09375,5.0,1.0
7601.0,65.7072677910328,-36.0,5.0,1.0
7602.0,68.2161956094205,-36.453125,5.0,1.0
7603.0,70.6770596764982,-40.453125,5.0,1.0
7604.0,72.530947227031,-43.546875,5.0,1.0
7605.0,74.28870727494359,-40.0,5.0,1.0
7606.0,75.74297906458379,-40.0,5.0,1.0
7607.0,76.542210586369,-40.90625,5.0,1.0
7608.0,76.94182634726171,-48.0,5.0,1.0
7609.0,77.2933783568442,-48.0,5.0,1.0
7610.0,77.6449303664267,-47.546875,5.0,1.0
7611.0,77.99648237600921,-43.09375,5.0,1.0
7612.0,78.0445461273194,-36.90625,5.0,1.0
7613.0,78.3480343855917,-43.546875,5.0,1.0
7614.0,78.396098136902,-40.0,5.0,1.0
7615.0,78.6995863951743,-40.0,5.0,1.0
7616.0,78.7476501464845,-40.0,5.0,1.0
7617.0,79.0511384047568,-40.0,5.0,1.0
7618.0,78.7957138977945,-40.0,5.0,1.0
7619.0,78.7476501464845,-40.453125,5.0,1.0
7620.0,78.7476501464845,-44.0,5.0,1.0
7621.0,78.44416188821201,-44.0,5.0,1.0
7622.0,78.6995863951743,-44.0,5.0,1.0
7623.0,78.7476501464845,-43.546875,4.64453125,1.0
7624.0,78.7476501464845,-40.0,4.0,1.0
7625.0,78.7476501464845,-40.0,4.0,1.0
7626.0,78.7476501464845,-40.0,4.0,1.0
7627.0,78.7476501464845,-40.0,4.0,1.0
7628.0,78.7476501464845,-40.0,3.64453125,1.0
7629.0,79.0511384047568,-40.0,3.0,1.0
7630.0,79.099202156067,-40.0,3.0,1.0
7631.0,79.099202156067,-40.453125,3.0,1.0
7632.0,79.099202156067,-44.0,3.0,1.0
7633.0,79.099202156067,-44.0,3.0,1.0
7634.0,79.099202156067,-44.0,3.0,1.0
7635.0,79.099202156067,-44.0,2.64453125,1.0
7636.0,79.099202156067,-44.0,2.0,1.0
7637.0,79.099202156067,-44.453125,2.0,1.0
7638.0,79.099202156067,-47.09375,2.0,1.0
7639.0,79.099202156067,-40.453125,1.64453125,1.0
7640.0,79.099202156067,-44.453125,1.0,1.0
7641.0,79.099202156067,-47.546875,1.0,1.0
7642.0,79.099202156067,-44.453125,1.0,1.0
7643.0,79.099202156067,-47.546875,1.0,1.0
7644.0,79.099202156067,-44.0,1.0,1.0
7645.0,79.099202156067,-44.0,1.0,1.0
7646.0,79.099202156067,-43.546875,1.0,1.0
7647.0,79.099202156067,-40.453125,1.0,1.0
7648.0,79.099202156067,-42.640625,1.0,1.0
7649.0,79.099202156067,-32.90625,1.0,1.0
7650.0,79.099202156067,-40.453125,1.0,1.0
7651.0,79.099202156067,-44.0,1.0,1.0
7652.0,79.099202156067,-43.546875,1.0,1.0
7653.0,79.099202156067,-40.90625,1.0,1.0
7654.0,79.099202156067,-47.546875,1.0,1.0
7655.0,79.099202156067,-44.453125,1.0,1.0
7656.0,79.099202156067,-48.0,1.0,1.0
7657.0,79.099202156067,-48.0,1.0,1.0
7658.0,79.099202156067,-48.0,1.0,1.0
7659.0,79.099202156067,-48.0,1.0,1.0
7660.0,166.503820538521,-48.90625,0.64453125,1.0
7661.0,180.346180915833,-56.0,0.0,1.0
7662.0,180.346180915833,-56.0,0.0,1.0
